alarm_id,device_id,start_timestamp,end_timestamp
21,16,414168,414171
56,16,515046,515058
55,16,239398,239418
55,16,548618,548635
19,16,65306,65309
6,16,286766,286770
13,16,67262,67293
13,16,88327,88405
43,16,186751,186796
52,16,59067,59095
55,16,69118,69129
55,16,163663,163721
21,16,16678,16720
13,16,80226,80253
56,16,277238,277249
56,16,22669,22671
24,16,389259,389259
6,16,18983,19019
25,16,18913,18919
25,16,339914,339926
17,16,196874,196876
6,16,358155,358174
24,16,358159,358171
58,16,34898,34911
43,16,541483,541489
25,16,126582,126600
36,16,415396,415401
56,16,31269,31273
43,16,348320,348323
13,16,490063,490079
6,16,466332,466391
56,16,562834,562841
21,16,152271,152289
43,16,514148,514168
6,16,35231,35288
56,16,319230,319232
28,16,229503,229510
24,16,523782,523786
3,16,41790,41840
21,16,208473,208484
12,16,335392,335409
25,16,164278,164281
6,16,165477,165492
21,16,391996,392017
58,16,301909,301928
58,16,301946,301966
12,16,484003,484012
17,16,240309,240314
25,16,324765,324767
56,16,360744,360747
28,16,47162,47215
28,16,492536,492542
28,16,366189,366190
21,16,173199,173209
12,16,575353,575369
36,16,56075,56138
17,16,111277,111358
24,16,111324,111346
6,16,249006,249078
36,16,495741,495795
25,16,529278,529279
6,16,562515,562543
17,16,249309,249350
13,16,578107,578159
28,16,350859,350883
28,16,323070,323102
56,16,169722,169726
21,16,554351,554363
6,16,68819,68885
17,16,359644,359675
13,16,20811,20835
43,16,20800,20805
28,16,136336,136365
13,16,177703,177764
43,16,177713,177745
56,16,177719,177769
43,16,448249,448293
25,16,158348,158354
58,16,59497,59518
36,16,132604,132630
6,16,80910,81052
43,16,218429,218497
21,16,38478,38482
58,16,227005,227027
55,16,16711,16715
55,16,173201,173210
12,16,111283,111287
21,16,111337,111344
43,16,158348,158376
56,16,337861,337865
43,16,6751,6779
43,16,226979,227009
56,16,540404,540413
58,16,226995,227017
55,16,321933,321936
43,16,92838,92865
55,16,557014,557072
56,16,21589,21615
19,16,105919,105935
55,16,297534,297535
56,16,522624,522625
56,16,522627,522642
56,16,522669,522693
55,16,329433,329459
43,16,535101,535117
21,16,198320,198345
55,16,246480,246488
21,16,5615,5653
52,16,438222,438246
56,16,244608,244621
56,16,244634,244648
43,16,56075,56089
43,16,56126,56157
56,16,495812,495830
6,16,333917,333977
6,16,498755,498834
24,16,498777,498784
12,16,96296,96310
55,16,596048,596065
56,16,529045,529046
12,16,256900,256919
55,16,170773,170790
36,16,215369,215437
55,16,567675,567678
55,16,567683,567685
55,16,567702,567722
55,16,367687,367688
55,16,533561,533575
25,16,33872,33886
36,16,33828,33830
36,16,33867,33893
56,16,472654,472657
55,16,526130,526142
55,16,548537,548549
56,16,333893,333962
21,16,585170,585196
21,16,585222,585251
25,16,492549,492551
25,16,492570,492581
21,16,249018,249034
56,16,495842,495850
43,16,529304,529312
56,16,529327,529345
17,16,283285,283313
12,16,372955,372974
21,16,539347,539348
12,16,197008,197011
13,16,126672,126673
58,16,596067,596076
24,16,571606,571612
13,16,92803,92827
12,16,419493,419529
55,16,568581,568594
56,16,156747,156763
56,16,330198,330204
56,16,330265,330273
56,16,330298,330304
56,16,140571,140574
55,16,125226,125246
56,16,24943,24950
55,16,457263,457281
6,16,439549,439582
56,16,119556,119559
19,16,47202,47218
6,16,571566,571574
6,16,571585,571590
55,16,228322,228337
21,16,41908,41968
13,16,450588,450610
13,16,450644,450646
56,16,492642,492674
13,16,443544,443569
56,16,443563,443573
55,16,539381,539418
56,16,548672,548683
52,16,226985,226994
6,16,88306,88357
12,16,333962,333978
55,16,33826,33840
56,16,597720,597737
55,16,41888,41923
56,16,385497,385498
56,16,164403,164407
0,17,73868,73869
0,17,158602,158613
0,17,230003,230017
0,17,277472,277477
0,17,352419,352431
0,17,468478,468506
3,17,345424,345424
3,17,603989,604023
4,17,147329,147359
4,17,172402,172453
4,17,221411,221463
4,17,363549,363555
4,17,536074,536105
5,17,294048,294082
5,17,566116,566120
6,17,3369,3377
6,17,449464,449472
6,17,476239,476245
6,17,575418,575427
8,17,26665,26665
8,17,110781,110797
8,17,161440,161440
8,17,285886,285894
8,17,296766,296775
8,17,469703,469708
9,17,31949,31964
9,17,158173,158185
9,17,296053,296081
9,17,604495,604545
17,17,151722,151754
17,17,390225,390259
17,17,436249,436254
17,17,464652,464656
17,17,478893,478922
18,17,147296,147315
18,17,226445,226448
18,17,416855,416919
19,17,75472,75489
19,17,284544,284561
23,17,214231,214238
23,17,345994,346002
24,17,283746,283775
24,17,310410,310439
25,17,35809,35820
25,17,388674,388712
25,17,459090,459098
25,17,510075,510111
26,17,276665,276669
26,17,404471,404475
26,17,496587,496596
27,17,50161,50185
27,17,309248,309372
27,17,323807,323896
27,17,451604,451607
27,17,484073,484141
27,17,584189,584208
28,17,218551,218632
28,17,294905,294914
32,17,9278,9284
32,17,84294,84297
32,17,127262,127265
32,17,240703,240708
32,17,324514,324540
32,17,344698,344714
32,17,587366,587409
33,17,28163,28171
33,17,379092,379114
33,17,436131,436133
33,17,450716,450726
33,17,457407,457422
33,17,520161,520276
33,17,549458,549463
34,17,73033,73041
34,17,316910,316933
34,17,358452,358461
34,17,559476,559484
39,17,578377,578382
41,17,47654,47661
41,17,257263,257264
42,17,16829,16834
42,17,249624,249635
42,17,281440,281465
42,17,300367,300379
42,17,340088,340102
42,17,542464,542470
42,17,585226,585234
43,17,11284,11286
43,17,176436,176456
43,17,204813,204836
43,17,357534,357545
43,17,370433,370471
43,17,458288,458318
43,17,495618,495623
43,17,578444,578469
45,17,24536,24544
45,17,296940,296972
45,17,381085,381088
45,17,435829,435844
45,17,476233,476237
45,17,551773,551780
47,17,158484,158488
47,17,198279,198302
47,17,204836,204841
47,17,244859,244881
47,17,320176,320209
47,17,518095,518127
48,17,36599,36641
48,17,87496,87532
48,17,300559,300637
48,17,509898,509908
48,17,529080,529089
48,17,604265,604292
49,17,54167,54211
49,17,86809,86827
49,17,215976,216001
49,17,305031,305044
49,17,512747,512773
50,17,44124,44158
50,17,93707,93714
50,17,116500,116501
50,17,466252,466269
50,17,493177,493195
52,17,422708,422724
52,17,475395,475432
52,17,514394,514413
53,17,71358,71383
53,17,148685,148700
53,17,358586,358604
53,17,389943,389943
53,17,406623,406624
55,17,248606,248610
55,17,373167,373184
55,17,446096,446098
55,17,495042,495043
55,17,527000,527001
55,17,533844,533847
55,17,537981,537994
56,17,1086,1090
56,17,242904,242907
56,17,394362,394438
19,17,296063,296101
55,17,147300,147311
55,17,416886,416894
55,17,416917,416924
43,17,459098,459099
55,17,520243,520250
19,17,140353,140356
55,17,507118,507128
48,17,52036,52040
55,17,300345,300347
6,17,151233,151249
43,17,272528,272530
43,17,543071,543084
56,17,543073,543083
4,17,436153,436225
53,17,506260,506262
8,17,25016,25022
33,17,16713,16738
56,17,437656,437660
55,17,425018,425021
41,17,77458,77480
6,17,577655,577692
52,17,604514,604520
56,17,133975,134082
41,17,536538,536542
56,17,362222,362235
33,17,236500,236507
5,17,5784,5789
3,17,455211,455212
19,17,539341,539389
55,17,460827,460853
56,17,29983,29989
25,17,358167,358170
41,17,99377,99385
6,17,219636,219651
8,17,99866,99868
25,17,291139,291145
33,17,78073,78115
41,17,423255,423267
45,17,221865,221869
27,17,264566,264595
55,17,451865,451881
27,17,304534,304534
25,17,327459,327470
25,17,327490,327519
47,17,350426,350459
24,17,483173,483186
24,17,483196,483199
25,17,483136,483142
48,17,483135,483147
48,17,483158,483180
42,17,568233,568250
6,17,66501,66510
23,17,357057,357061
6,17,450924,450955
24,17,450966,450985
6,17,147805,147820
32,17,483346,483360
32,17,487347,487348
34,17,468298,468329
41,17,171025,171040
6,17,244201,244223
33,17,376032,376057
19,17,22938,22995
4,17,265213,265219
53,17,492680,492683
25,17,245914,245920
48,17,308644,308668
48,17,356294,356375
41,17,148028,148045
33,17,438404,438410
41,17,598021,598024
56,17,300503,300518
27,17,35264,35274
27,17,511382,511383
33,17,98000,98027
52,17,150145,150151
56,17,87571,87583
55,17,159595,159637
41,17,510118,510126
41,17,355445,355468
56,17,355524,355529
48,17,491359,491368
6,17,183732,183738
25,17,499713,499727
33,17,340113,340153
32,17,32400,32415
6,17,62303,62379
24,17,109536,109588
32,17,583697,583751
56,17,78174,78186
42,17,220222,220278
50,17,220181,220221
24,17,518813,518824
45,17,112660,112762
6,17,456579,456584
56,17,208323,208375
33,17,580884,580890
33,17,580891,580917
56,17,150364,150405
27,17,123583,123592
28,17,171067,171100
48,17,318170,318186
32,17,378125,378127
55,17,274575,274580
43,17,390585,390603
48,17,122421,122464
25,17,436546,436616
34,17,64710,64715
19,17,66853,66879
55,17,66873,66920
5,17,194067,194109
19,17,194038,194098
24,17,194025,194031
55,17,338248,338256
34,17,489916,489922
55,17,548489,548517
3,17,46901,46916
28,17,389298,389307
19,17,46456,46473
3,17,313001,313013
19,17,464482,464499
19,17,473169,473186
19,17,473241,473248
3,17,523112,523121
23,17,436353,436361
43,17,40952,40954
43,17,354034,354042
56,17,402557,402562
33,17,429155,429234
25,17,489973,489989
56,17,121436,121496
6,17,153568,153586
25,17,215982,215984
33,17,260070,260073
41,17,260088,260090
41,17,327601,327604
41,17,327620,327642
6,17,115331,115365
55,17,357670,357682
55,17,536646,536651
48,17,40844,40875
48,17,116807,116811
24,17,187121,187126
48,17,325925,325926
25,17,345248,345269
48,17,361223,361227
24,17,569188,569191
48,17,569193,569196
56,17,52039,52058
50,17,539363,539404
6,17,22972,22985
25,17,171080,171081
55,17,429221,429229
56,17,40867,40873
56,17,345254,345302
43,17,509741,509755
56,17,362829,362832
56,17,191552,191577
27,17,386516,386519
55,17,551527,551532
6,17,565518,565524
56,17,190220,190223
43,17,169306,169313
56,17,48776,48784
33,17,545948,545956
41,17,545944,545952
55,17,541080,541083
56,17,92113,92123
56,17,92148,92159
6,17,505147,505162
55,17,163609,163622
55,17,479922,479953
27,17,410615,410621
43,17,470159,470193
56,17,470167,470183
33,17,309341,309374
27,17,275597,275610
56,17,220259,220284
48,17,247573,247576
8,17,338574,338586
33,17,245938,245946
43,17,457959,457962
32,17,225882,225883
56,17,466335,466351
45,17,355429,355475
56,17,309995,310002
17,17,35242,35247
48,17,560013,560017
55,17,122754,122770
56,17,9551,9557
33,17,563353,563366
6,17,221439,221457
6,17,221461,221544
8,17,246476,246496
33,17,388043,388064
50,17,46438,46465
6,17,62278,62306
50,17,167979,167998
50,17,583696,583746
33,17,187155,187194
56,17,101068,101082
32,17,231489,231491
23,17,466305,466357
33,17,66891,66894
33,17,548464,548473
6,17,210074,210144
19,17,490026,490122
33,17,175328,175333
43,17,175372,175375
56,17,325973,325980
33,17,512571,512589
56,17,500076,500121
6,17,201176,201181
55,17,6772,6776
8,17,554340,554362
56,17,584171,584206
56,17,301769,301803
56,17,595554,595573
56,17,289074,289203
56,17,541504,541543
56,17,90393,90403
56,17,396712,396751
56,17,396772,396786
6,17,60323,60326
56,17,250726,250743
56,17,26777,26788
41,17,494704,494727
27,17,58830,58836
23,17,56600,56611
48,17,487400,487411
48,17,487440,487445
55,17,573500,573503
56,17,41681,41714
55,17,517500,517508
56,17,602450,602463
56,17,366028,366032
48,17,553253,553260
56,17,369254,369288
52,17,222473,222477
55,17,361236,361238
27,17,361280,361294
56,17,218616,218627
25,17,2201,2201
55,17,230908,230920
55,17,434826,434843
56,17,509827,509834
56,17,156705,156718
56,17,43817,43839
56,17,483921,483923
56,17,470145,470162
50,17,310041,310075
6,17,551556,551568
56,17,327744,327784
55,17,190879,190898
41,17,321960,321964
6,17,588227,588229
55,17,397312,397327
55,17,199326,199338
52,17,277450,277465
6,17,458088,458139
55,17,29733,29742
56,17,6700,6717
45,17,326568,326583
48,17,312766,312777
48,17,273689,273690
50,17,466486,466491
55,17,129786,129797
56,17,250617,250619
6,17,490038,490048
6,17,512678,512716
43,17,499789,499797
56,17,379338,379341
19,17,244596,244712
56,17,524772,524773
6,17,349666,349780
33,17,574475,574505
41,17,40890,40894
23,17,56663,56691
56,17,54138,54184
56,17,97713,97740
56,17,250764,250863
48,17,409228,409236
56,17,149668,149692
56,17,571670,571745
55,17,128657,128659
23,17,345213,345216
19,17,525767,525769
23,17,480070,480071
33,17,505165,505207
55,17,85508,85511
55,17,85532,85536
33,17,242914,242956
23,17,220255,220255
23,17,220300,220328
23,17,390059,390064
52,17,145348,145354
55,17,194159,194170
43,17,336206,336223
33,17,450545,450592
56,17,303687,303690
52,17,358193,358205
23,17,358187,358199
33,17,357663,357670
56,17,567737,567764
56,17,327544,327545
56,17,158334,158347
6,17,420194,420290
55,17,505202,505203
55,17,505210,505218
45,17,547158,547177
55,17,130713,130717
56,17,301808,301814
56,17,301839,301912
55,17,37535,37547
56,17,236906,236916
56,17,439611,439612
56,17,9775,9795
23,17,198936,198940
55,17,198972,198983
56,17,547086,547094
6,17,244605,244678
6,17,340038,340040
56,17,455328,455328
56,17,30082,30093
56,17,111386,111391
56,17,571661,571682
56,17,420169,420192
0,18,25195,25233
0,18,243685,243708
0,18,376060,376101
0,18,469755,469796
0,18,471530,471561
0,18,535040,535080
0,18,579113,579134
0,18,592873,592914
0,18,603690,603732
3,18,65496,65530
3,18,133944,133974
3,18,156656,156687
3,18,285646,285679
3,18,451315,451348
3,18,522545,522579
3,18,527561,527591
3,18,597149,597179
4,18,195220,195239
4,18,578879,578905
4,18,584527,584558
5,18,124210,124233
5,18,181585,181607
5,18,252292,252307
5,18,261906,261921
5,18,287343,287364
5,18,299310,299340
5,18,395722,395746
5,18,432995,433020
5,18,563465,563497
6,18,187361,187402
6,18,241110,241145
6,18,290808,290844
6,18,374375,374403
6,18,395885,395919
6,18,424191,424231
6,18,433551,433599
6,18,473192,473221
6,18,477922,477954
6,18,547054,547081
6,18,547490,547526
6,18,565499,565535
6,18,568599,568646
8,18,52754,52780
8,18,136129,136151
8,18,189698,189723
8,18,192177,192208
8,18,223087,223119
8,18,225585,225617
8,18,331203,331226
8,18,334372,334400
8,18,384412,384430
8,18,397275,397301
8,18,408704,408734
8,18,497597,497619
9,18,108030,108049
9,18,171777,171795
9,18,257561,257592
9,18,268935,268956
9,18,308872,308895
9,18,434801,434824
17,18,28003,28030
17,18,270522,270543
17,18,376762,376778
17,18,458328,458346
17,18,489562,489595
18,18,298510,298537
18,18,431991,432025
18,18,451017,451050
18,18,488876,488910
19,18,6621,6638
19,18,128687,128701
19,18,175194,175210
19,18,192239,192285
19,18,361350,361376
22,18,255716,255735
22,18,409539,409555
22,18,504818,504846
22,18,568351,568376
23,18,343336,343370
23,18,547232,547260
24,18,10710,10740
24,18,97889,97914
24,18,127025,127058
24,18,378686,378720
24,18,446860,446875
24,18,533002,533036
25,18,6236,6272
25,18,27671,27706
25,18,268144,268172
25,18,294036,294067
25,18,352648,352676
25,18,400427,400459
25,18,445423,445442
25,18,582326,582342
26,18,454653,454692
26,18,547367,547401
27,18,98720,98743
27,18,271816,271848
27,18,285839,285866
27,18,324795,324828
27,18,438801,438828
27,18,546560,546583
28,18,48749,48775
28,18,50289,50308
28,18,569745,569764
32,18,188699,188718
32,18,361972,361997
32,18,365740,365775
32,18,481876,481891
32,18,588658,588679
33,18,36709,36725
33,18,55448,55475
33,18,78218,78248
33,18,257148,257162
33,18,563711,563737
34,18,174428,174449
34,18,269152,269177
34,18,317025,317063
34,18,521759,521801
39,18,188153,188172
39,18,422767,422786
39,18,505982,506001
39,18,569450,569466
39,18,599056,599076
41,18,91046,91079
41,18,222606,222625
41,18,260369,260398
41,18,305868,305885
41,18,325696,325720
41,18,373906,373929
41,18,440531,440552
41,18,446122,446152
41,18,454107,454140
41,18,466380,466414
42,18,116844,116873
42,18,244964,244990
42,18,494463,494502
42,18,507074,507100
43,18,42840,42869
43,18,45281,45319
43,18,153930,153960
43,18,155342,155359
43,18,216482,216507
43,18,257456,257480
43,18,279448,279483
43,18,312939,312973
43,18,356688,356723
43,18,439452,439473
43,18,572807,572822
43,18,580956,580979
43,18,590118,590156
45,18,36585,36620
45,18,37669,37706
45,18,69325,69360
45,18,69548,69582
45,18,104426,104455
45,18,371654,371689
45,18,371893,371923
45,18,400689,400724
45,18,443016,443054
45,18,465761,465789
47,18,73279,73296
47,18,196541,196575
47,18,221537,221572
47,18,253300,253333
47,18,260746,260779
47,18,330404,330439
48,18,32491,32516
48,18,252594,252609
48,18,274309,274330
48,18,363336,363356
48,18,367439,367457
48,18,393389,393410
48,18,436915,436944
48,18,582037,582062
49,18,34653,34668
49,18,98718,98750
49,18,100225,100260
49,18,313234,313275
49,18,324768,324794
49,18,480853,480874
49,18,487326,487354
50,18,341914,341936
50,18,384217,384246
50,18,398501,398523
50,18,450716,450754
50,18,491788,491826
50,18,590525,590563
50,18,591134,591173
52,18,131995,132034
52,18,214625,214664
52,18,321954,321984
52,18,329142,329182
52,18,345370,345405
52,18,355502,355538
52,18,526371,526405
52,18,541451,541488
53,18,97368,97387
53,18,106788,106823
53,18,190860,190879
53,18,347069,347101
53,18,391178,391201
53,18,392797,392826
53,18,439042,439061
55,18,229191,229218
55,18,492098,492131
55,18,513425,513456
55,18,559742,559770
56,18,217597,217623
56,18,260437,260465
56,18,521745,521779
6,18,535042,535081
42,18,592906,592940
23,18,133971,133999
6,18,156677,156719
6,18,195233,195273
52,18,261916,261945
33,18,299320,299337
41,18,331204,331229
48,18,376777,376804
32,18,6638,6686
50,18,361361,361390
56,18,352649,352676
4,18,454679,454697
42,18,82500,82527
42,18,154161,154188
6,18,552087,552123
41,18,374551,374580
19,18,3082,3109
34,18,3085,3126
55,18,140365,140394
55,18,195683,195714
24,18,469088,469119
48,18,52042,52060
32,18,226534,226572
6,18,573877,573911
43,18,44293,44327
56,18,230146,230179
56,18,479372,479399
43,18,480452,480475
27,18,500190,500215
8,18,205963,205986
8,18,465028,465051
27,18,12058,12086
27,18,425016,425042
56,18,89177,89210
43,18,509725,509746
55,18,441745,441777
50,18,519762,519788
56,18,133958,133987
43,18,236679,236714
25,18,295573,295599
6,18,36184,36208
50,18,36127,36159
6,18,157557,157594
27,18,509034,509064
6,18,213674,213702
23,18,213657,213690
24,18,213649,213666
6,18,241012,241042
24,18,382267,382287
17,18,501689,501708
6,18,148740,148769
6,18,316924,316963
6,18,546249,546285
32,18,546215,546260
23,18,56823,56863
23,18,108604,108633
23,18,230373,230400
23,18,351752,351787
23,18,496719,496746
41,18,51478,51511
41,18,76977,77009
3,18,188851,188882
19,18,421912,421943
19,18,467664,467688
24,18,357809,357831
56,18,357777,357810
23,18,422867,422907
56,18,422910,422939
56,18,428353,428384
6,18,562421,562463
24,18,574400,574418
39,18,110823,110845
39,18,415332,415346
41,18,277462,277480
45,18,599427,599453
45,18,599474,599508
41,18,602062,602078
32,18,215860,215886
32,18,464296,464336
50,18,589064,589084
23,18,52044,52076
55,18,97658,97689
55,18,150462,150493
23,18,249041,249079
55,18,274994,275026
23,18,307065,307091
56,18,115131,115165
56,18,187051,187078
33,18,281186,281203
33,18,309191,309218
56,18,320549,320576
19,18,277820,277866
19,18,326085,326122
27,18,557272,557305
25,18,514478,514495
41,18,374930,374951
41,18,438655,438681
33,18,557432,557445
33,18,421430,421443
33,18,421453,421478
41,18,555128,555149
55,18,402001,402030
55,18,479249,479279
25,18,67976,68010
48,18,145068,145085
50,18,145090,145113
24,18,309604,309637
48,18,309664,309694
24,18,340780,340804
24,18,340829,340849
24,18,394437,394463
47,18,394463,394496
52,18,341738,341775
52,18,563031,563066
5,18,5802,5830
34,18,5732,5775
5,18,170702,170715
19,18,170706,170723
19,18,170726,170756
34,18,170737,170777
3,18,49652,49686
3,18,160302,160334
28,18,164008,164039
19,18,353066,353109
3,18,361303,361336
3,18,372922,372953
19,18,372905,372940
19,18,372953,372978
33,18,495435,495450
43,18,525698,525720
33,18,574104,574125
41,18,336756,336787
41,18,542001,542029
6,18,371591,371637
55,18,417898,417926
48,18,182302,182338
48,18,401379,401414
25,18,153458,153482
25,18,285172,285208
33,18,78069,78100
41,18,78050,78080
41,18,78103,78126
41,18,267727,267757
45,18,221897,221923
45,18,472378,472406
27,18,363466,363491
25,18,199239,199272
48,18,199198,199222
47,18,327510,327540
50,18,327419,327446
24,18,350395,350428
50,18,483145,483170
56,18,195474,195502
23,18,472607,472638
48,18,127295,127332
48,18,452518,452543
43,18,225311,225341
53,18,442082,442110
48,18,83485,83518
27,18,35911,35940
33,18,24059,24090
56,18,318586,318618
55,18,320172,320201
45,18,291328,291356
39,18,31300,31326
8,18,339352,339381
56,18,436619,436649
23,18,378691,378726
27,18,287515,287540
27,18,492135,492169
24,18,124576,124594
24,18,124601,124632
6,18,238852,238888
23,18,319930,319966
23,18,341463,341491
17,18,358600,358639
6,18,446113,446150
6,18,337687,337734
6,18,385776,385821
23,18,487755,487784
19,18,175731,175758
19,18,384477,384510
22,18,29829,29856
39,18,29821,29853
45,18,343906,343940
48,18,343920,343948
23,18,200791,200829
56,18,166022,166050
56,18,435427,435460
19,18,402017,402047
27,18,502167,502192
4,18,600790,600820
33,18,341498,341516
41,18,43409,43442
27,18,142243,142273
55,18,486325,486358
50,18,5429,5451
47,18,469643,469674
33,18,67778,67796
52,18,67794,67831
52,18,165571,165611
19,18,178150,178173
24,18,178206,178223
34,18,288905,288933
19,18,561009,561047
24,18,560992,561020
5,18,574489,574502
19,18,574442,574456
24,18,574502,574518
28,18,105866,105893
19,18,41117,41153
3,18,181123,181156
55,18,44750,44780
56,18,575196,575226
43,18,253888,253905
33,18,326092,326121
6,18,564542,564570
8,18,287018,287046
41,18,301282,301303
6,18,546360,546395
27,18,134989,135009
27,18,135021,135045
47,18,40380,40409
25,18,91499,91533
47,18,91454,91470
48,18,112767,112799
41,18,597849,597872
55,18,326126,326157
33,18,418142,418164
56,18,418134,418165
56,18,40440,40472
56,18,330132,330165
55,18,114776,114802
27,18,586052,586075
55,18,493234,493264
6,18,189890,189925
23,18,133933,133963
55,18,133970,134003
55,18,194273,194299
56,18,49207,49233
55,18,548221,548252
56,18,372950,372980
55,18,40418,40450
55,18,40450,40479
55,18,68832,68861
56,18,443547,443579
48,18,492436,492474
56,18,187432,187462
45,18,582216,582244
56,18,137685,137715
6,18,71632,71669
27,18,165565,165597
42,18,165504,165542
6,18,207667,207711
6,18,239301,239330
27,18,239279,239311
6,18,511555,511600
27,18,511606,511637
42,18,511605,511637
6,18,520738,520768
50,18,520799,520832
6,18,552228,552253
27,18,552233,552257
27,18,572783,572809
6,18,259014,259053
23,18,259013,259042
24,18,259010,259035
17,18,301884,301912
17,18,455830,455868
24,18,455830,455857
17,18,483883,483919
23,18,406975,407008
39,18,406987,407021
19,18,249410,249434
22,18,458744,458761
39,18,468897,468925
48,18,355368,355397
48,18,496583,496614
6,18,355815,355857
32,18,355858,355889
23,18,201790,201819
55,18,494913,494944
43,18,441670,441705
56,18,441654,441685
33,18,499711,499743
56,18,499741,499771
43,18,562194,562214
19,18,206900,206932
27,18,206876,206895
19,18,410612,410625
27,18,410572,410603
53,18,410563,410585
25,18,297444,297462
25,18,360771,360805
33,18,144746,144771
41,18,242896,242926
27,18,395173,395197
24,18,8536,8566
47,18,8538,8560
25,18,215960,215982
48,18,215970,215998
50,18,258846,258866
47,18,366144,366187
50,18,457236,457270
47,18,470169,470204
48,18,470139,470168
50,18,470079,470110
50,18,470144,470163
52,18,311319,311356
27,18,569590,569616
28,18,21074,21102
28,18,42529,42558
3,18,329356,329388
3,18,587624,587657
39,18,201799,201828
3,18,84163,84193
19,18,415939,415970
3,18,445209,445241
3,18,522569,522602
23,18,146364,146393
56,18,146371,146405
22,18,247551,247574
39,18,545101,545125
48,18,33068,33095
55,18,353397,353430
56,18,13614,13642
56,18,280917,280945
27,18,59779,59805
53,18,91846,91867
4,18,245733,245751
19,18,245759,245773
41,18,143028,143055
33,18,460306,460332
41,18,314341,314368
55,18,404494,404519
55,18,473364,473396
50,18,128581,128613
24,18,395710,395741
24,18,549150,549164
25,18,549159,549191
52,18,16411,16450
17,18,40592,40618
23,18,123985,124016
17,18,139526,139555
23,18,331463,331503
23,18,331509,331540
17,18,575311,575333
6,18,192509,192543
6,18,409599,409629
6,18,600888,600919
32,18,600829,600845
41,18,16957,16980
41,18,49175,49192
41,18,450431,450450
41,18,483325,483343
24,18,227339,227358
19,18,283089,283107
24,18,283118,283143
5,18,322042,322059
19,18,322084,322104
34,18,480566,480583
3,18,151618,151648
28,18,169707,169737
28,18,169743,169762
3,18,277387,277417
3,18,495741,495771
39,18,191141,191168
19,18,185651,185694
3,18,532536,532570
6,18,29990,30018
23,18,29997,30025
23,18,30027,30057
23,18,71081,71117
23,18,162256,162284
56,18,162276,162306
24,18,333889,333919
6,18,440463,440491
6,18,498730,498773
24,18,498698,498723
22,18,238261,238289
39,18,345401,345432
22,18,352640,352665
39,18,352623,352649
39,18,593238,593268
22,18,599369,599390
41,18,127137,127171
48,18,86662,86681
48,18,95864,95903
55,18,97130,97159
48,18,275298,275322
17,18,313895,313935
17,18,438146,438165
48,18,438160,438182
48,18,455835,455863
6,18,328739,328768
32,18,532412,532428
33,18,90070,90084
43,18,133752,133772
25,18,69152,69184
25,18,458641,458663
19,18,171121,171153
28,18,193255,193273
56,18,205797,205828
41,18,382708,382740
56,18,382719,382745
56,18,534309,534339
56,18,572756,572786
22,18,211367,211397
22,18,496903,496928
25,18,278078,278103
6,18,68977,69010
6,18,254551,254591
8,18,254552,254574
43,18,254569,254609
33,18,225661,225693
41,18,39079,39111
41,18,180380,180399
27,18,159472,159501
27,18,226552,226585
27,18,297395,297424
27,18,453596,453619
24,18,338450,338482
24,18,349596,349627
50,18,349659,349678
24,18,517375,517410
47,18,517429,517459
50,18,227394,227414
23,18,111230,111265
41,18,85503,85522
24,18,185678,185710
6,18,249250,249296
28,18,71116,71144
48,18,424207,424242
41,18,563425,563455
41,18,211338,211366
41,18,262326,262358
23,18,519764,519793
55,18,100420,100452
55,18,598027,598053
23,18,359742,359776
41,18,102258,102278
41,18,14574,14600
41,18,236253,236283
41,18,369409,369427
45,18,523114,523144
25,18,680,707
39,18,384239,384262
23,18,420506,420543
43,18,167269,167295
43,18,167297,167331
28,18,340469,340487
48,18,340405,340439
6,18,429311,429334
32,18,306823,306857
23,18,5587,5616
32,18,196854,196870
6,18,274841,274883
23,18,458085,458116
19,18,407325,407338
48,18,571527,571565
23,18,446327,446357
39,18,446330,446365
41,18,475070,475092
39,18,475053,475070
27,18,6303,6323
41,18,167722,167753
43,18,357621,357642
33,18,485170,485201
8,18,601805,601837
6,18,157020,157060
27,18,283268,283291
50,18,442576,442599
6,18,2041,2070
17,18,360188,360208
6,18,422316,422354
32,18,150709,150745
32,18,218711,218751
6,18,385278,385321
32,18,385264,385291
52,18,12029,12059
52,18,535843,535872
28,18,404827,404845
28,18,530401,530430
39,18,256299,256328
24,18,186408,186423
23,18,194893,194931
6,18,256112,256145
24,18,502512,502530
23,18,508023,508056
24,18,580429,580455
55,18,123104,123136
17,18,244861,244887
55,18,536163,536191
55,18,440720,440751
55,18,477517,477543
43,18,419820,419857
33,18,588243,588259
19,18,63,86
27,18,450568,450593
27,18,467326,467346
53,18,467310,467329
19,18,559678,559701
28,18,25521,25547
48,18,152790,152821
28,18,182418,182440
48,18,182434,182470
28,18,393126,393150
28,18,566069,566096
48,18,568395,568426
8,18,144383,144413
48,18,402737,402770
48,18,604356,604375
48,18,176006,176031
6,18,385964,385995
24,18,526279,526314
56,18,133995,134021
32,18,3095,3140
56,18,213673,213701
6,18,188859,188907
50,18,421935,421963
43,18,67984,68007
41,18,394480,394513
17,18,160334,160366
56,18,401386,401416
33,18,199269,199295
56,18,199272,199304
56,18,127306,127333
41,18,358606,358627
50,18,175751,175771
8,18,288930,288950
24,18,181147,181175
25,18,511628,511652
6,18,355873,355901
32,18,206909,206925
32,18,410612,410628
